City,start_month,Total Accidents
Franklin,2,86
Franklin,3,69
Franklin,4,82
Franklin,5,56
Franklin,6,58
Franklin,7,56
Franklin,8,63
Franklin,9,77
Franklin,10,50
Franklin,11,78
Franklin,12,93
Franklin Furnace,7,2
Franklin Grove,5,1
Franklin Lakes,1,3
Franklin Lakes,2,10
Franklin Lakes,3,1
Franklin Lakes,4,1
Franklin Lakes,5,1
Franklin Lakes,6,6
Franklin Lakes,7,4
Franklin Lakes,8,7
Franklin Lakes,9,2
Franklin Lakes,10,4
Franklin Lakes,11,4
Franklin Park,1,11
Franklin Park,2,7
Franklin Park,3,7
Franklin Park,4,11
Franklin Park,5,12
Franklin Park,6,18
Franklin Park,7,27
Franklin Park,8,16
Franklin Park,9,10
Franklin Park,10,9
Franklin Park,11,13
Franklin Park,12,9
Franklin Square,1,2
Franklin Square,2,1
Franklin Square,3,7
Franklin Square,4,4
Franklin Square,5,8
Franklin Square,6,2
Franklin Square,7,2
Franklin Square,9,1
Franklin Square,10,1
Franklin Square,11,6
Franklinton,2,1
Franklinton,3,7
Franklinton,4,2
Franklinton,5,5
Franklinton,6,2
Franklinton,7,4
Franklinton,9,2
Franklinton,10,3
Franklinton,12,3
Franklintown,8,1
Franklinville,1,17
Franklinville,2,7
Franklinville,3,4
Franklinville,4,5
Franklinville,5,1
Franklinville,7,3
Franklinville,8,4
Franklinville,10,7
Franklinville,11,3
Franklinville,12,5
Frankston,5,1
Franksville,1,1
Franksville,2,3
Franksville,4,6
Franksville,6,1
Franksville,7,3
Franksville,8,1
Franksville,9,2
Franksville,11,1
Franksville,12,2
Frankton,6,1
Franktown,1,3
Franktown,5,2
Franktown,6,1
Franktown,9,3
Franktown,11,13
Franktown,12,4
Frazee,1,13
Frazee,2,16
Frazee,3,4
Frazee,4,3
Frazee,5,1
Frazee,6,7
Frazee,7,3
Frazee,9,1
Frazee,10,3
Frazee,11,6
Frazee,12,6
Frazer,1,1
Frazer,7,3
Frazer,9,3
Frazer,10,5
Frazer,12,1
Frazeysburg,3,2
Frazeysburg,6,1
Frazeysburg,7,1
Frazeysburg,8,1
Frazeysburg,11,1
Frazeysburg,12,1
Frazier Park,1,41
Frazier Park,2,16
Frazier Park,3,16
Frazier Park,4,2
Frazier Park,5,9
Frazier Park,6,5
Frazier Park,7,9
Frazier Park,8,8
Frazier Park,9,7
Frazier Park,10,12
Frazier Park,11,7
Frazier Park,12,22
Fraziers Bottom,1,2
Fraziers Bottom,2,4
Fraziers Bottom,3,1
Fraziers Bottom,5,4
Fraziers Bottom,6,4
Fraziers Bottom,7,2
Fraziers Bottom,8,3
Fraziers Bottom,10,5
Fraziers Bottom,11,2
Fraziers Bottom,12,2
Frederic,2,1
Frederica,2,1
Frederica,3,5
Frederica,4,1
Frederica,6,9
Frederica,7,3
Frederica,8,5
Frederica,9,1
Frederica,10,1
Frederica,11,1
Frederick,1,407
Frederick,2,294
Frederick,3,229
Frederick,4,215
Frederick,5,230
Frederick,6,224
Frederick,7,231
Frederick,8,245
Frederick,9,207
Frederick,10,197
Frederick,11,294
Frederick,12,273
Fredericksburg,1,390
Fredericksburg,2,330
Fredericksburg,3,253
Fredericksburg,4,303
Fredericksburg,5,229
Fredericksburg,6,288
Fredericksburg,7,340
Fredericksburg,8,339
Fredericksburg,9,379
Fredericksburg,10,243
Fredericksburg,11,258
Fredericksburg,12,409
Fredericktown,1,4
Fredericktown,2,2
Fredericktown,4,4
Fredericktown,8,9
Fredericktown,9,3
Fredericktown,11,1
Fredericktown,12,3
Fredonia,1,7
Fredonia,2,3
Fredonia,3,1
Fredonia,4,10
Fredonia,5,2
Fredonia,6,1
Fredonia,7,9
Fredonia,8,3
Fredonia,9,11
Fredonia,10,5
Fredonia,11,8
Fredonia,12,8
Free Soil,1,1
Free Soil,8,6
Free Union,2,2
Freeburg,1,3
Freeburg,2,6
Freeburg,3,1
Freeburg,6,1
Freeburg,8,1
Freeburg,12,2
Freedom,1,3
Freedom,2,5
Freedom,3,2
Freedom,4,4
Freedom,5,3
Freedom,6,6
Freedom,7,7
Freedom,8,1
Freedom,9,7
Freedom,10,3
Freedom,11,17
Freedom,12,8
Freehold,1,11
Freehold,2,12
Freehold,3,12
Freehold,4,13
Freehold,5,3
Freehold,6,24
Freehold,7,14
Freehold,8,9
Freehold,9,34
Freehold,10,3
Freehold,11,3
Freehold,12,6
Freeland,2,5
Freeland,5,2
Freeland,6,1
Freeland,7,4
Freeland,8,2
Freeland,11,3
Freeland,12,2
Freeman,2,1
Freeman,4,3
Freeman,5,5
Freeman,7,1
Freeman,8,3
Freeman,9,7
Freeman,10,3
Freeman,11,4
Freeman,12,3
Freeport,1,40
Freeport,2,26
Freeport,3,25
Freeport,4,33
Freeport,5,39
Freeport,6,23
Freeport,7,41
Freeport,8,31
Freeport,9,32
Freeport,10,35
Freeport,11,20
Freeport,12,52
Freer,7,1
Freeville,4,1
Freeville,5,5
Freeville,11,2
Fremont,1,349
Fremont,2,293
Fremont,3,194
Fremont,4,176
Fremont,5,203
Fremont,6,268
Fremont,7,203
Fremont,8,264
Fremont,9,211
Fremont,10,198
Fremont,11,254
Fremont,12,361
French Camp,1,46
French Camp,2,45
French Camp,3,32
French Camp,4,30
French Camp,5,31
French Camp,6,25
French Camp,7,33
French Camp,8,36
French Camp,9,26
French Camp,10,36
French Camp,11,42
French Camp,12,37
French Gulch,1,16
French Gulch,2,5
French Gulch,3,2
French Gulch,4,1
French Gulch,5,13
French Gulch,6,10
French Gulch,7,3
French Gulch,8,24
French Gulch,9,6
French Gulch,10,11
French Gulch,11,7
French Gulch,12,10
Frenchglen,1,5
Frenchglen,8,1
Frenchglen,12,1
Frenchtown,1,21
Frenchtown,2,2
Frenchtown,3,4
Frenchtown,5,6
Frenchtown,6,1
Frenchtown,8,4
Frenchtown,9,1
Frenchtown,11,1
Frenchtown,12,15
Frenchville,1,5
Frenchville,2,2
Frenchville,7,2
Frenchville,9,2
Frenchville,11,4
Frenchville,12,6
Fresh Meadows,1,67
Fresh Meadows,2,49
Fresh Meadows,3,28
Fresh Meadows,4,32
Fresh Meadows,5,56
Fresh Meadows,6,43
Fresh Meadows,7,71
Fresh Meadows,8,56
Fresh Meadows,9,38
Fresh Meadows,10,31
Fresh Meadows,11,22
Fresh Meadows,12,30
Fresno,1,891
Fresno,2,751
Fresno,3,467
Fresno,4,538
Fresno,5,511
Fresno,6,405
Fresno,7,420
Fresno,8,488
Fresno,9,480
Fresno,10,421
Fresno,11,528
Fresno,12,728
Friant,1,41
Friant,2,6
Friant,3,24
Friant,4,9
Friant,5,13
Friant,6,11
Friant,7,16
Friant,8,18
Friant,9,8
Friant,10,6
Friant,11,9
Friant,12,25
Friedens,2,5
Friedens,3,3
Friedens,5,5
Friedens,6,6
Friedens,7,5
Friedens,9,5
Friedens,10,6
Friedens,11,8
Friedens,12,6
Friendship,1,1
Friendship,5,2
Friendship,8,6
Friendship,9,1
Friendsville,1,4
Friendsville,4,8
Friendsville,5,4
Friendsville,6,4
Friendsville,9,1
Friendsville,10,4
Friendsville,11,11
Friendsville,12,3
Friendswood,1,12
Friendswood,2,11
Friendswood,3,10
Friendswood,4,6
Friendswood,5,6
Friendswood,6,8
Friendswood,7,8
Friendswood,8,8
Friendswood,9,15
Friendswood,10,4
Friendswood,11,4
Friendswood,12,15
Frierson,1,1
Frierson,3,1
Frierson,6,1
Frisco,1,38
Frisco,2,55
Frisco,3,51
Frisco,4,31
Frisco,5,8
Frisco,6,9
Frisco,7,19
Frisco,8,17
Frisco,9,16
Frisco,10,23
Frisco,11,33
Frisco,12,132
Frisco City,10,1
Frisco City,11,1
Fritch,12,2
Fromberg,1,1
Fromberg,2,1
Fromberg,9,4
Fromberg,11,2
Fromberg,12,2
Front Royal,1,15
Front Royal,2,17
Front Royal,3,18
Front Royal,4,37
Front Royal,5,15
Front Royal,6,19
Front Royal,7,19
Front Royal,8,23
Front Royal,9,17
Front Royal,10,19
Front Royal,11,26
Front Royal,12,34
Frontenac,6,4
Frontenac,7,1
Frontenac,9,3
Frostburg,2,2
Frostburg,3,3
Frostburg,4,18
Frostburg,5,2
Frostburg,6,8
Frostburg,8,2
Frostburg,10,1
Frostburg,11,1
Frostburg,12,4
Frostproof,1,3
Frostproof,2,1
Frostproof,3,3
Frostproof,4,5
Frostproof,5,2
Frostproof,6,1
Frostproof,7,1
Frostproof,9,3
Frostproof,10,3
Frostproof,11,2
Frostproof,12,2
Fruit Heights,6,1
Fruit Heights,8,1
Fruit Heights,9,1
Fruita,1,1
Fruita,5,1
Fruita,10,2
Fruita,11,5
Fruita,12,4
Fruitland,1,9
Fruitland,2,3
Fruitland,3,1
Fruitland,4,4
Fruitland,8,4
Fruitland,9,1
Fruitland,11,3
Fruitland,12,2
Fruitland Park,1,7
Fruitland Park,2,7
Fruitland Park,3,4
Fruitland Park,4,3
Fruitland Park,5,1
Fruitland Park,6,2
Fruitland Park,7,1
Fruitland Park,8,2
Fruitland Park,9,5
Fruitland Park,10,1
Fruitland Park,11,3
Fruitland Park,12,2
Fruitport,1,4
Fruitport,2,2
Fruitport,3,1
Fruitport,4,1
Fruitport,7,1
Fruitport,10,1
Fruitport,11,3
Fruitport,12,2
Fryburg,2,1
Fryburg,12,4
Ft Mitchell,1,25
Ft Mitchell,2,21
Ft Mitchell,3,21
Ft Mitchell,4,18
Ft Mitchell,5,12
Ft Mitchell,6,15
Ft Mitchell,7,14
Ft Mitchell,8,27
Ft Mitchell,9,13
Ft Mitchell,10,9
Ft Mitchell,11,18
Ft Mitchell,12,15
Ft Wright,2,1
Ft Wright,3,2
Ft Wright,4,1
Ft Wright,5,1
Ft Wright,9,2
Ft Wright,11,2
Ft Wright,12,1
Fulda,1,4
Fulda,3,3
Fulda,4,1
Fulda,6,3
Fulda,9,2
Fulda,10,1
Fulda,12,8
Fulks Run,1,1
Fulks Run,2,2
Fulks Run,3,2
Fulks Run,6,9
Fulks Run,7,6
Fulks Run,8,8
Fulks Run,9,6
Fulks Run,12,1
Fullerton,1,94
Fullerton,2,146
Fullerton,3,83
Fullerton,4,106
Fullerton,5,92
Fullerton,6,88
Fullerton,7,111
Fullerton,8,101
Fullerton,9,89
Fullerton,10,87
Fullerton,11,96
Fullerton,12,197
Fulton,1,24
Fulton,2,19
Fulton,3,26
Fulton,4,8
Fulton,5,22
Fulton,6,7
Fulton,7,19
Fulton,8,19
Fulton,9,19
Fulton,10,5
Fulton,11,36
Fulton,12,5
Fultondale,1,14
Fultondale,2,8
Fultondale,3,6
Fultondale,4,6
Fultondale,5,4
Fultondale,6,8
Fultondale,7,5
Fultondale,8,9
Fultondale,9,4
Fultondale,10,5
Fultondale,11,4
Fultondale,12,5
Fultonville,1,21
Fultonville,2,17
Fultonville,3,4
Fultonville,4,6
Fultonville,5,12
Fultonville,6,4
Fultonville,7,12
Fultonville,8,8
Fultonville,9,4
Fultonville,10,1
Fultonville,11,5
Fultonville,12,15
Fuquay Varina,1,9
Fuquay Varina,2,13
Fuquay Varina,3,14
Fuquay Varina,4,11
Fuquay Varina,5,11
Fuquay Varina,6,21
Fuquay Varina,7,16
Fuquay Varina,8,15
Fuquay Varina,9,14
Fuquay Varina,10,16
Fuquay Varina,11,16
Fuquay Varina,12,16
Fuquay-Varina,1,2
Fuquay-Varina,2,5
Fuquay-Varina,3,4
Fuquay-Varina,4,6
Fuquay-Varina,5,5
Fuquay-Varina,6,3
Fuquay-Varina,7,3
Fuquay-Varina,8,15
Fuquay-Varina,9,11
Fuquay-Varina,10,3
Fuquay-Varina,11,3
Fuquay-Varina,12,2
Furlong,8,1
Furlong,9,2
Fyffe,5,1
Fyffe,7,3
Fyffe,11,1
Gable,1,10
Gable,2,8
Gable,3,4
Gable,4,8
Gable,5,5
Gable,6,14
Gable,7,8
Gable,8,12
Gable,9,11
Gable,10,10
Gable,11,6
Gable,12,10
Gackle,2,1
Gackle,8,1
Gackle,10,1
Gadsden,1,2
Gadsden,2,15
Gadsden,3,1
Gadsden,4,6
Gadsden,5,4
Gadsden,6,5
Gadsden,7,6
Gadsden,8,3
Gadsden,9,8
Gadsden,10,4
Gadsden,11,5
Gadsden,12,9
Gaffney,1,149
Gaffney,2,91
Gaffney,3,82
Gaffney,4,110
Gaffney,5,101
Gaffney,6,133
Gaffney,7,197
Gaffney,8,160
Gaffney,9,119
Gaffney,10,136
Gaffney,11,116
Gaffney,12,185
Gahanna,11,1
Gail,2,1
Gaines,1,8
Gaines,2,13
Gaines,4,2
Gaines,5,2
Gaines,6,7
Gaines,7,7
Gaines,8,5
Gaines,9,6
Gaines,10,1
Gaines,11,11
Gaines,12,4
Gainesboro,1,3
Gainesboro,3,1
Gainesboro,4,7
Gainesboro,5,1
Gainesboro,9,4
Gainesboro,10,1
Gainesboro,12,1
Gainesville,1,211
Gainesville,2,191
Gainesville,3,146
Gainesville,4,171
Gainesville,5,111
Gainesville,6,119
Gainesville,7,143
Gainesville,8,146
Gainesville,9,180
Gainesville,10,122
Gainesville,11,244
Gainesville,12,179
Gaithersburg,1,62
Gaithersburg,2,71
Gaithersburg,3,32
Gaithersburg,4,35
Gaithersburg,5,39
Gaithersburg,6,42
Gaithersburg,7,32
Gaithersburg,8,24
Gaithersburg,9,37
Gaithersburg,10,22
Gaithersburg,11,50
Gaithersburg,12,32
Galata,11,1
Galax,1,3
Galax,3,4
Galax,7,2
Galax,10,1
Galax,11,1
Galax,12,6
Galena,1,18
Galena,2,10
Galena,3,7
Galena,4,7
Galena,5,16
Galena,6,3
Galena,7,9
Galena,8,3
Galena,9,9
Galena,10,5
Galena,11,26
Galena,12,12
Galena Park,3,1
Galena Park,5,1
Galena Park,6,1
Galena Park,12,1
Gales Creek,1,19
Gales Creek,2,8
Gales Creek,3,4
Gales Creek,4,1
Gales Creek,5,2
Gales Creek,6,10
Gales Creek,7,3
Gales Creek,8,7
Gales Creek,9,1
Gales Creek,10,7
Gales Creek,11,4
Gales Creek,12,13
Gales Ferry,1,1
Gales Ferry,8,2
Gales Ferry,9,2
Gales Ferry,10,10
Gales Ferry,12,4
Galesburg,1,12
Galesburg,2,25
Galesburg,3,3
Galesburg,4,9
Galesburg,5,5
Galesburg,6,5
Galesburg,7,17
Galesburg,8,15
Galesburg,9,7
Galesburg,10,6
Galesburg,11,4
Galesburg,12,8
Galeton,1,5
Galeton,4,3
Galeton,5,3
Galeton,7,3
Galeton,8,4
Galeton,11,5
Galeton,12,9
Galien,6,1
Galion,1,2
Galion,3,1
Galion,11,2
Galion,12,1
Galivants Ferry,1,15
Galivants Ferry,2,8
Galivants Ferry,3,10
Galivants Ferry,4,11
Galivants Ferry,5,8
Galivants Ferry,6,16
Galivants Ferry,7,15
Galivants Ferry,8,16
Galivants Ferry,9,10
Galivants Ferry,10,10
Galivants Ferry,11,15
Galivants Ferry,12,17
Gallagher,1,3
Gallagher,2,13
Gallagher,3,3
Gallagher,4,2
Gallagher,5,5
Gallagher,6,4
Gallagher,7,11
Gallagher,8,1
Gallagher,9,16
Gallagher,10,7
Gallagher,11,5
Gallagher,12,10
Gallatin,1,7
Gallatin,2,2
Gallatin,4,2
Gallatin,5,2
Gallatin,6,1
Gallatin,7,2
Gallatin,8,3
Gallatin,9,1
Gallatin,11,2
Gallatin,12,7
Gallatin Gateway,1,15
Gallatin Gateway,2,27
Gallatin Gateway,3,10
Gallatin Gateway,4,5
Gallatin Gateway,5,4
Gallatin Gateway,7,1
Gallatin Gateway,8,11
Gallatin Gateway,9,10
Gallatin Gateway,10,7
Gallatin Gateway,11,14
Gallatin Gateway,12,37
Gallion,2,1
Gallion,4,1
Gallion,10,1
Gallion,11,1
Gallipolis,1,3
Gallipolis,2,1
Gallipolis,5,1
Gallipolis,10,4
Gallipolis,12,1
Gallitzin,1,3
Gallitzin,2,4
Gallitzin,4,6
Gallitzin,6,5
Gallitzin,9,6
Gallitzin,10,9
Gallitzin,11,10
Gallitzin,12,7
Galloway,1,7
Galloway,2,6
Galloway,3,3
Galloway,4,3
Galloway,5,1
Galloway,6,1
Galloway,7,4
Galloway,8,5
Galloway,9,2
Galloway,10,6
Galloway,11,1
Galloway,12,5
Gallup,1,21
Gallup,2,16
Gallup,3,6
Gallup,5,5
Gallup,6,12
Gallup,7,3
Gallup,8,2
Gallup,9,4
Gallup,10,5
Gallup,11,4
Gallup,12,21
Galt,1,87
Galt,2,69
Galt,3,48
Galt,4,30
Galt,5,44
Galt,6,55
Galt,7,37
Galt,8,28
Galt,9,67
Galt,10,49
Galt,11,55
Galt,12,92
Galva,12,1
Galveston,1,4
Galveston,2,6
Galveston,3,3
Galveston,4,4
Galveston,5,3
Galveston,6,8
Galveston,7,16
Galveston,8,3
Galveston,9,3
Galveston,10,4
Galveston,11,3
Galveston,12,4
Galway,1,2
Galway,2,3
Galway,3,1
Galway,5,4
Galway,6,4
Galway,7,6
Galway,9,3
Galway,11,9
Galway,12,8
Gamaliel,9,1
Gamaliel,11,4
Gamaliel,12,1
Gambrills,1,12
Gambrills,2,3
Gambrills,3,4
Gambrills,4,7
Gambrills,5,4
Gambrills,6,5
Gambrills,7,3
Gambrills,8,1
Gambrills,9,3
Gambrills,10,3
Gambrills,11,3
Gambrills,12,3
Ganado,1,40
Ganado,2,22
Ganado,3,24
Ganado,4,22
Ganado,5,16
Ganado,6,26
Ganado,7,12
Ganado,8,28
Ganado,9,17
Ganado,10,15
Ganado,11,26
Ganado,12,31
Gandeeville,4,1
Gandeeville,7,1
Gandeeville,12,1
Gansevoort,1,50
Gansevoort,2,46
Gansevoort,3,24
Gansevoort,4,10
Gansevoort,5,16
Gansevoort,6,36
Gansevoort,7,27
Gansevoort,8,25
Gansevoort,9,15
Gansevoort,10,16
Gansevoort,11,16
Gansevoort,12,31
Gap,1,14
Gap,2,19
Gap,3,12
Gap,4,8
Gap,5,6
Gap,6,17
Gap,7,9
Gap,8,14
Gap,9,14
Gap,10,13
Gap,11,18
Gap,12,18
Garberville,1,19
Garberville,2,16
Garberville,3,11
Garberville,4,4
Garberville,5,7
Garberville,6,22
Garberville,7,27
Garberville,8,20
Garberville,9,11
Garberville,10,13
Garberville,11,16
Garberville,12,14
Garden City,1,30
Garden City,2,13
Garden City,3,12
Garden City,4,35
Garden City,5,24
Garden City,6,37
Garden City,7,22
Garden City,8,32
Garden City,9,23
Garden City,10,16
Garden City,11,27
Garden City,12,33
Garden Grove,1,198
Garden Grove,2,242
Garden Grove,3,173
Garden Grove,4,142
Garden Grove,5,118
Garden Grove,6,121
Garden Grove,7,124
Garden Grove,8,178
Garden Grove,9,163
Garden Grove,10,120
Garden Grove,11,137
Garden Grove,12,249
Garden Prairie,1,1
Garden Prairie,2,1
Garden Prairie,3,6
Garden Prairie,7,4
Garden Prairie,9,1
Garden Prairie,10,3
Garden Prairie,11,1
Garden Prairie,12,2
Garden Valley,1,10
Garden Valley,2,3
Garden Valley,4,4
Garden Valley,5,7
Garden Valley,6,2
Garden Valley,7,7
Garden Valley,8,3
Garden Valley,9,6
Garden Valley,10,2
Garden Valley,11,5
Garden Valley,12,14
Gardena,1,334
Gardena,2,305
Gardena,3,226
Gardena,4,185
Gardena,5,162
Gardena,6,177
Gardena,7,205
Gardena,8,168
Gardena,9,181
Gardena,10,193
Gardena,11,239
Gardena,12,234
Gardendale,1,10
Gardendale,2,9
Gardendale,3,9
Gardendale,4,6
Gardendale,5,12
Gardendale,6,20
Gardendale,7,8
Gardendale,8,9
Gardendale,9,3
Gardendale,11,10
Gardendale,12,2
Gardiner,1,20
Gardiner,2,7
Gardiner,3,5
Gardiner,4,7
Gardiner,5,1
Gardiner,6,8
Gardiner,7,1
Gardiner,8,2
Gardiner,9,12
Gardiner,10,13
Gardiner,11,12
Gardiner,12,9
Gardner,1,20
Gardner,2,31
Gardner,3,16
Gardner,4,12
Gardner,5,11
Gardner,6,5
Gardner,7,10
Gardner,8,7
Gardner,9,28
Gardner,10,8
Gardner,11,20
Gardner,12,13
Gardners,1,5
Gardners,2,2
Gardners,3,1
Gardners,4,8
Gardners,6,5
Gardners,7,26
Gardners,8,2
Gardners,9,5
Gardners,11,4
Gardners,12,2
Gardnerville,1,14
Gardnerville,2,13
Gardnerville,3,7
Gardnerville,4,12
Gardnerville,5,16
Gardnerville,6,13
Gardnerville,7,11
Gardnerville,8,3
Gardnerville,9,6
Gardnerville,10,15
Gardnerville,11,4
Gardnerville,12,7
Garfield,1,13
Garfield,2,9
Garfield,3,6
Garfield,4,4
Garfield,6,4
Garfield,7,4
Garfield,9,4
Garfield,10,7
Garfield,11,1
Garfield,12,28
Garibaldi,1,1
Garibaldi,3,1
Garibaldi,7,1
Garibaldi,8,5
Garibaldi,10,1
Garibaldi,11,1
Garland,1,88
Garland,2,134
Garland,3,80
Garland,4,89
Garland,5,95
Garland,6,120
Garland,7,103
Garland,8,92
Garland,9,83
Garland,10,81
Garland,11,109
Garland,12,66
Garland City,3,1
Garner,1,337
Garner,2,296
Garner,3,246
Garner,4,242
Garner,5,215
Garner,6,216
Garner,7,207
Garner,8,187
Garner,9,194
Garner,10,140
Garner,11,215
Garner,12,292
Garnerville,4,2
Garnerville,7,1
Garnet Valley,1,1
Garnet Valley,2,3
Garnet Valley,3,1
Garnet Valley,6,3
Garnet Valley,7,1
Garnet Valley,9,1
Garnet Valley,10,1
Garnet Valley,11,2
Garnet Valley,12,1
Garnett,1,8
Garnett,3,2
Garnett,4,2
Garnett,5,4
Garnett,6,5
Garnett,7,2
Garnett,8,1
Garnett,9,2
Garnett,10,5
Garnett,11,2
Garnett,12,6
Garrett,1,8
Garrett,2,1
Garrett,5,1
Garrett,7,8
Garrett,12,9
Garrettsville,1,1
Garrettsville,2,1
Garrettsville,6,1
Garrison,1,16
Garrison,2,19
Garrison,3,5
Garrison,4,7
Garrison,5,9
Garrison,6,7
Garrison,7,24
Garrison,8,14
Garrison,9,14
Garrison,10,2
Garrison,11,36
Garrison,12,39
Garryowen,2,4
Garryowen,3,3
Garryowen,4,20
Garryowen,8,1
Garryowen,11,12
Garryowen,12,6
Garvin,1,2
Garvin,2,2
Garvin,3,3
Garvin,5,4
Garvin,7,2
Garvin,9,1
Garvin,11,7
Garvin,12,7
Garwood,5,1
Gary,1,89
Gary,2,123
Gary,3,60
Gary,4,69
Gary,5,82
Gary,6,80
Gary,7,94
Gary,8,76
Gary,9,70
Gary,10,45
Gary,11,32
Gary,12,50
Garysburg,1,13
Garysburg,2,4
Garysburg,3,3
Garysburg,4,2
Garysburg,5,2
Garysburg,6,10
Garysburg,7,9
Garysburg,8,4
Garysburg,10,4
Garysburg,12,1
Garyville,3,3
Garyville,6,2
Garyville,7,1
Garyville,9,2
Garyville,10,1
Garyville,12,3
Gas City,1,6
Gas City,4,6
Gas City,11,2
Gas City,12,3
Gasburg,1,1
Gasburg,2,1
Gasburg,4,1
Gasburg,9,5
Gasburg,11,1
Gasburg,12,4
Gasport,2,2
Gasport,4,3
Gasport,9,2
Gasport,12,3
Gasquet,1,5
Gasquet,2,12
Gasquet,3,2
Gasquet,4,10
Gasquet,5,9
Gasquet,6,5
Gasquet,7,24
Gasquet,8,13
Gasquet,9,11
Gasquet,10,8
Gasquet,11,11
Gasquet,12,11
Gassaway,1,3
Gassaway,5,2
Gassaway,6,1
Gassaway,8,5
Gassaway,9,2
Gassaway,11,3
Gassville,12,2
Gaston,1,79
Gaston,2,48
Gaston,3,31
Gaston,4,59
Gaston,5,56
Gaston,6,81
Gaston,7,72
Gaston,8,52
Gaston,9,49
Gaston,10,49
Gaston,11,33
Gaston,12,110
Gastonia,1,38
Gastonia,2,40
Gastonia,3,39
Gastonia,4,32
Gastonia,5,27
Gastonia,6,20
Gastonia,7,24
Gastonia,8,24
Gastonia,9,40
Gastonia,10,4
Gastonia,11,23
Gastonia,12,24
Gate City,1,5
Gate City,3,6
Gate City,6,8
Gate City,8,8
Gate City,10,1
Gate City,12,4
Gates,1,4
Gates,2,3
Gates,3,6
Gates,5,8
Gates,6,8
Gates,7,5
Gates,8,15
Gates,9,7
Gates,10,7
Gates,11,1
Gates,12,9
Gates Mills,1,1
Gates Mills,8,2
Gates Mills,10,1
Gates Mills,11,1
Gates Mills,12,1
Gatesville,2,2
Gatesville,12,1
Gateway,6,1
Gateway,7,1
Gateway,8,3
Gatlinburg,5,4
Gatlinburg,9,6
Gatzke,1,1
Gauley Bridge,2,1
Gautier,1,13
Gautier,2,3
Gautier,3,9
Gautier,4,8
Gautier,5,2
Gautier,6,6
Gautier,7,6
Gautier,8,2
Gautier,9,14
Gautier,10,4
Gautier,11,2
Gautier,12,4
Gay,2,4
Gay,8,4
Gay,9,2
Gay,12,1
Gaylesville,2,1
Gaylesville,3,2
Gaylesville,5,1
Gaylesville,6,2
Gaylesville,7,2
Gaylesville,8,1
Gaylesville,9,1
Gaylesville,10,1
Gaylord,1,12
Gaylord,2,9
Gaylord,3,1
Gaylord,5,5
Gaylord,6,4
Gaylord,7,1
Gaylord,8,3
Gaylord,9,4
Gaylord,10,5
Gaylord,11,7
Gaylord,12,13
Gazelle,1,2
Gazelle,2,1
Gazelle,3,2
Gazelle,4,2
Gazelle,8,1
Gazelle,9,2
Geismar,3,1
Geismar,4,2
Geismar,5,1
Geismar,6,1
Geismar,7,2
Geismar,9,3
Geismar,12,1
Genesee,1,3
Genesee,2,4
Genesee,7,4
Genesee,9,3
Genesee,10,2
Genesee,11,2
Genesee,12,3
Geneseo,1,4
Geneseo,2,3
Geneseo,3,3
Geneseo,4,1
Geneseo,5,2
Geneseo,6,8
Geneseo,7,6
Geneseo,8,2
Geneseo,9,1
Geneseo,10,1
Geneseo,11,1
Geneseo,12,2
Geneva,1,20
Geneva,2,23
Geneva,4,3
Geneva,5,12
Geneva,6,3
Geneva,7,7
Geneva,8,12
Geneva,9,5
Geneva,10,3
Geneva,11,5
Geneva,12,28
Genoa,1,3
Genoa,3,5
Genoa,4,2
Genoa,6,1
Genoa,7,8
Genoa,10,2
Genoa,11,9
Genola,2,2
Gentry,4,2
Gentry,6,3
Gentry,9,1
Gentry,11,3
Gentry,12,2
George West,5,1
Georgetown,1,104
Georgetown,2,88
Georgetown,3,66
Georgetown,4,56
Georgetown,5,75
Georgetown,6,95
Georgetown,7,97
Georgetown,8,90
Georgetown,9,86
Georgetown,10,70
Georgetown,11,71
Georgetown,12,153
Georgiana,1,3
Georgiana,2,9
Georgiana,3,3
Georgiana,4,3
Georgiana,5,5
Georgiana,6,4
Georgiana,7,7
Georgiana,8,9
Georgiana,9,7
Georgiana,10,1
Georgiana,11,8
Georgiana,12,3
Geraldine,2,2
Geraldine,5,2
Geraldine,6,1
Geraldine,9,1
Geraldine,10,2
Gerber,1,23
Gerber,2,15
Gerber,3,12
Gerber,4,1
Gerber,5,10
Gerber,6,4
Gerber,7,14
Gerber,8,18
Gerber,9,12
Gerber,10,6
Gerber,11,13
Gerber,12,28
Gerlach,10,1
German Twp,6,1
Germanton,4,4
Germanton,5,1
Germanton,7,3
Germanton,10,2
Germantown,1,49
Germantown,2,53
Germantown,3,28
Germantown,4,30
Germantown,5,22
Germantown,6,33
Germantown,7,29
Germantown,8,26
Germantown,9,23
Germantown,10,32
Germantown,11,25
Germantown,12,34
Gerton,6,2
Gerton,12,1
Gervais,1,16
Gervais,2,23
Gervais,3,4
Gervais,4,1
Gervais,5,8
Gervais,6,2
Gervais,7,8
Gervais,8,7
Gervais,9,9
Gervais,10,9
Gervais,11,13
Gervais,12,6
Gettysburg,1,52
Gettysburg,2,36
Gettysburg,3,22
Gettysburg,4,24
Gettysburg,5,21
Gettysburg,6,43
Gettysburg,7,36
Gettysburg,8,37
Gettysburg,9,23
Gettysburg,10,35
Gettysburg,11,31
Gettysburg,12,41
Getzville,9,2
Getzville,10,1
Geyser,2,3
Geyser,6,1
